"symbol","instrument_type","security_type","market_status","total_volume","aum_size","average","change","eps","exchange","exercise_price","exercise_ratio","high","implied_volatility","inav","intrinsic_value","last","last_trading_date","low","maturity_date","moneyness","pbv","pe","percent_change","percent_yield","theoretical","to_last_trade","underlying","underlying_price","updated_at"
"TKN","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.60587",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4.78","13.47",NULL,"6.190000057220459",NULL,NULL,NULL,NULL,"2025-03-17 01:49:33.399299"
"TKS","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.10948",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.83","0.0",NULL,"8.039999961853027",NULL,NULL,NULL,NULL,"2025-03-17 01:49:35.540198"
"TKT","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.00407",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.55","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:49:37.764131"
"TLHPF","STOCK","CS","Open1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.3",NULL,NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:49:39.904947"
"TLI","STOCK","CS","Open1",36000,NULL,"12.0","0.4","1.02027",NULL,NULL,NULL,"12.0",NULL,NULL,NULL,"12.0",NULL,"12.0",NULL,NULL,"1.17","11.27","3.45","4.349999904632568",NULL,NULL,NULL,NULL,"2025-03-17 01:49:42.077925"
"TM","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.07026",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.46","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:49:44.332743"
"TMAN","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.62","10.3",NULL,"1.7200000286102295",NULL,NULL,NULL,NULL,"2025-03-17 01:49:46.48095"
"TMC","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.06381",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.54","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:49:48.615914"
"TMD","STOCK","CS","Open1",0,NULL,NULL,NULL,"2.20447",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.15","11.25",NULL,"6.650000095367432",NULL,NULL,NULL,NULL,"2025-03-17 01:49:50.761391"
"TMI","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.011",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.72","54.49",NULL,"1.2699999809265137",NULL,NULL,NULL,NULL,"2025-03-17 01:49:52.904294"
"TMILL","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.04815",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.87","47.77",NULL,"2.1700000762939453",NULL,NULL,NULL,NULL,"2025-03-17 01:49:55.048102"
"TMT","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.04772",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.85","0.0",NULL,"1.659999966621399",NULL,NULL,NULL,NULL,"2025-03-17 01:49:57.186992"
"TMW","STOCK","CS","Open1",0,NULL,NULL,NULL,"10.09133",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.65","4.02",NULL,"7.409999847412109",NULL,NULL,NULL,NULL,"2025-03-17 01:49:59.313324"
"TNDT","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.2489",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.86","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:50:01.440988"
"TNH","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.62282",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.81","13.82",NULL,"1.8799999952316284",NULL,NULL,NULL,NULL,"2025-03-17 01:50:03.566419"
"TNITY","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.0024",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.46","1242.35",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:50:05.690695"
"TNL","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.31154",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.89","23.64",NULL,"1.2899999618530273",NULL,NULL,NULL,NULL,"2025-03-17 01:50:07.818597"
"TNP","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.23192",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.85","11.9",NULL,"3.440000057220459",NULL,NULL,NULL,NULL,"2025-03-17 01:50:09.954699"
"TNPC","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.39873",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.5","0.0",NULL,"2.1700000762939453",NULL,NULL,NULL,NULL,"2025-03-17 01:50:12.097655"
"TNPF","STOCK","CS","Open1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.24",NULL,NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:50:14.240564"
"TNR","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.77678",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.86","4.64",NULL,"9.699999809265137",NULL,NULL,NULL,NULL,"2025-03-17 01:50:16.38171"
"TOA","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.9561",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.62","11.56",NULL,"5.369999885559082",NULL,NULL,NULL,NULL,"2025-03-17 01:50:18.519294"
"TOG","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.86909",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.87","10.59",NULL,"4.889999866485596",NULL,NULL,NULL,NULL,"2025-03-17 01:50:20.657069"
"TOP","STOCK","CS","Open1",0,NULL,NULL,NULL,"4.45808",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.34","5.61",NULL,"7.599999904632568",NULL,NULL,NULL,NULL,"2025-03-17 01:50:22.792789"
"TOPP","STOCK","CS","Open1",0,NULL,NULL,NULL,"18.48309",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.55","8.39",NULL,"3.1700000762939453",NULL,NULL,NULL,NULL,"2025-03-17 01:50:25.009911"
"TPA","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.18527",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.98","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:50:27.171498"
"TPAC","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.26805",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.98","6.7",NULL,"4.46999979019165",NULL,NULL,NULL,NULL,"2025-03-17 01:50:29.324718"
"TPBI","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.59931",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.58","6.54",NULL,"7.650000095367432",NULL,NULL,NULL,NULL,"2025-03-17 01:50:31.477234"
"TPCH","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.58401",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.36","4.97",NULL,"13.619999885559082",NULL,NULL,NULL,NULL,"2025-03-17 01:50:33.626046"
"TPCS","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.05114",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.53","0.0",NULL,"1.940000057220459",NULL,NULL,NULL,NULL,"2025-03-17 01:50:35.77056"
"TPIPL","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.076",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.34","12.86",NULL,"5.099999904632568",NULL,NULL,NULL,NULL,"2025-03-17 01:50:37.912823"
"TPIPP","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.393",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.56","5.85",NULL,"6.960000038146973",NULL,NULL,NULL,NULL,"2025-03-17 01:50:40.062147"
"TPL","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.006",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.35","95.36",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:50:42.213491"
"TPLAS","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.043",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.85","22.89",NULL,"4.039999961853027",NULL,NULL,NULL,NULL,"2025-03-17 01:50:44.360521"
"TPOLY","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.12981",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.29","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:50:46.511718"
"TPP","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.62954",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.43","17.16",NULL,"4.170000076293945",NULL,NULL,NULL,NULL,"2025-03-17 01:50:48.663327"
"TPRIME","STOCK","CS","Open1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.58",NULL,NULL,"5.980000019073486",NULL,NULL,NULL,NULL,"2025-03-17 01:50:50.806327"
"TPS","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.34",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.35","12.02",NULL,"5.150000095367432",NULL,NULL,NULL,NULL,"2025-03-17 01:50:52.957591"
"TQM","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.35145",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3.02","10.72",NULL,"6.559999942779541",NULL,NULL,NULL,NULL,"2025-03-17 01:50:55.1118"
"TQR","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.44",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.29","11.69",NULL,"7.840000152587891",NULL,NULL,NULL,NULL,"2025-03-17 01:50:57.265507"
"TR","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.09321",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.27","0.0",NULL,"0.14000000059604645",NULL,NULL,NULL,NULL,"2025-03-17 01:50:59.422468"
"TRC","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.6957",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"23.43","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:51:01.582727"
"TRITN","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.0532",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.81","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:51:03.712607"
"TRP","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.39674",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.32","16.32",NULL,"3.0799999237060547",NULL,NULL,NULL,NULL,"2025-03-17 01:51:05.933883"
"TRT","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.72521",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.8","4.55",NULL,"11.210000038146973",NULL,NULL,NULL,NULL,"2025-03-17 01:51:08.077502"
"TRU","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.57",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.56","5.76",NULL,"9.260000228881836",NULL,NULL,NULL,NULL,"2025-03-17 01:51:10.233381"
"TRUBB","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.26896",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.2","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:51:12.378605"
"TRUE","STOCK","CS","Open1",3000,NULL,"10.2","-0.8","-0.31737",NULL,NULL,NULL,"10.2",NULL,NULL,NULL,"10.2",NULL,"10.2",NULL,NULL,"4.96","0.0","-7.27","0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:51:14.533451"
"TRV","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.0462",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.78","32.28",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:51:16.678511"
"TSC","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.28606",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.01","11.37",NULL,"9.600000381469727",NULL,NULL,NULL,NULL,"2025-03-17 01:51:18.815015"
"TSE","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.23679",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.26","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:51:20.966777"
"TSI","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.00166",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.62","36.23",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:51:23.117796"
"TSR","STOCK","CS","Open1",0,NULL,NULL,NULL,"-1.18335",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.29","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:51:25.256573"
"TSTE","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.26709",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.2","41.18",NULL,"0.9100000262260437",NULL,NULL,NULL,NULL,"2025-03-17 01:51:27.397594"
"TSTH","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.0213",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.32","10.88",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:51:29.543725"
"TTA","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.73",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.28","6.12",NULL,"4.949999809265137",NULL,NULL,NULL,NULL,"2025-03-17 01:51:31.681813"
"TTB","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.78","8.82",NULL,"5.489999771118164",NULL,NULL,NULL,NULL,"2025-03-17 01:51:33.832819"
"TTCL","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.87248",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.3","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:51:35.983756"
"TTI","STOCK","CS","Open1",0,NULL,NULL,NULL,"-1.91749",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.6","0.0",NULL,"1.9199999570846558",NULL,NULL,NULL,NULL,"2025-03-17 01:51:38.135009"
"TTLPF","STOCK","CS","Open1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.15",NULL,NULL,"17.850000381469727",NULL,NULL,NULL,NULL,"2025-03-17 01:51:40.288857"
"TTT","STOCK","CS","Open1",0,NULL,NULL,NULL,"5.07279",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.41","7.66",NULL,"4.110000133514404",NULL,NULL,NULL,NULL,"2025-03-17 01:51:42.436343"
"TTW","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.69948",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.24","12.58",NULL,"6.820000171661377",NULL,NULL,NULL,NULL,"2025-03-17 01:51:44.592079"
"TU","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.08",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.97","9.5",NULL,"5.849999904632568",NULL,NULL,NULL,NULL,"2025-03-17 01:51:46.812361"
"TU-PF","STOCK","CS","Open1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.72",NULL,NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:51:48.966888"
"TURTLE","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.12716",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.56","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:51:51.09958"
"TVDH","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.0126",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.42","12.67",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:51:53.248727"
"TVH","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.13","7.22",NULL,"5.0",NULL,NULL,NULL,NULL,"2025-03-17 01:51:55.39798"
"TVO","STOCK","CS","Open1",0,NULL,NULL,NULL,"2.36444",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.89","9.81",NULL,"7.460000038146973",NULL,NULL,NULL,NULL,"2025-03-17 01:51:57.545186"
"TVT","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.0058",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.35","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:51:59.693723"
"TWP","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.29897",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.19","0.0",NULL,"0.6499999761581421",NULL,NULL,NULL,NULL,"2025-03-17 01:52:01.842724"
"TWPC","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.08111",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.41","0.0",NULL,"2.5199999809265137",NULL,NULL,NULL,NULL,"2025-03-17 01:52:03.961336"
"TWZ","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.00245",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.16","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:52:06.098694"
"TYCN","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.47",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.28","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:52:08.235901"
"UAC","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.25273",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.2","11.79",NULL,"16.780000686645508",NULL,NULL,NULL,NULL,"2025-03-17 01:52:10.384358"
"UBA","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.1203",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.87","7.81",NULL,"10.640000343322754",NULL,NULL,NULL,NULL,"2025-03-17 01:52:12.544152"
"UBE","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.06468",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.35","8.19",NULL,"4.449999809265137",NULL,NULL,NULL,NULL,"2025-03-17 01:52:14.676396"
"UBIS","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.07718",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.51","14.9",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:52:16.818257"
"UEC","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.05511",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.39","0.0",NULL,"7.5",NULL,NULL,NULL,NULL,"2025-03-17 01:52:18.961647"
"UKEM","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.006",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.77","91.71",NULL,"1.8899999856948853",NULL,NULL,NULL,NULL,"2025-03-17 01:52:21.11165"
"UMI","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.06186",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.36","10.18",NULL,"3.9700000286102295",NULL,NULL,NULL,NULL,"2025-03-17 01:52:23.259199"
"UMS","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.04604",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2.38","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:52:25.407691"
"UNIQ","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.16932",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.23","10.39",NULL,"3.9800000190734863",NULL,NULL,NULL,NULL,"2025-03-17 01:52:27.548053"
"UOBKH","STOCK","CS","Open1",0,NULL,NULL,NULL,"-0.25872",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.62","0.0",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:52:29.701629"
"UP","STOCK","CS","Open1",0,NULL,NULL,NULL,"2.00386",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.72","8.83",NULL,"6.670000076293945",NULL,NULL,NULL,NULL,"2025-03-17 01:52:31.848378"
"UPF","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.23109",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.64","24.37",NULL,"2.869999885559082",NULL,NULL,NULL,NULL,"2025-03-17 01:52:33.994837"
"UPOIC","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.50247",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.24","12.54",NULL,"5.239999771118164",NULL,NULL,NULL,NULL,"2025-03-17 01:52:36.145293"
"UREKA","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.03504",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.02","23.97",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:52:38.292013"
"UTP","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.95337",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.09","8.23",NULL,"8.279999732971191",NULL,NULL,NULL,NULL,"2025-03-17 01:52:40.43235"
"UV","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.04076",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.19","39.44",NULL,"8.180000305175781",NULL,NULL,NULL,NULL,"2025-03-17 01:52:42.571875"
"UVAN","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.34983",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.91","7.22",NULL,"10.260000228881836",NULL,NULL,NULL,NULL,"2025-03-17 01:52:44.702852"
"VARO","STOCK","CS","Open1",0,NULL,NULL,NULL,"1.30559",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.5","3.45",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:52:46.848774"
"VCOM","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.28555",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.29","8.4",NULL,"12.5",NULL,NULL,NULL,NULL,"2025-03-17 01:52:48.983325"
"VGI","STOCK","CS","Open1",1008200,NULL,"3.54","0.32","0.03704",NULL,NULL,NULL,"3.54",NULL,NULL,NULL,"3.54",NULL,"3.54",NULL,NULL,"1.7","122.5","9.94","0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:52:51.13136"
"VIBHA","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.0517",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.91","31.27",NULL,"3.0899999141693115",NULL,NULL,NULL,NULL,"2025-03-17 01:52:53.268902"
"VIH","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.53145",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.28","14.33",NULL,"3.380000114440918",NULL,NULL,NULL,NULL,"2025-03-17 01:52:55.410691"
"VL","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.064",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1.02","14.24",NULL,"4.440000057220459",NULL,NULL,NULL,NULL,"2025-03-17 01:52:57.560403"
"VNG","STOCK","CS","Open1",400,NULL,"3.0","0.38","0.13",NULL,NULL,NULL,"3.0",NULL,NULL,NULL,"3.0",NULL,"3.0",NULL,NULL,"0.61","19.45","14.5","3.880000114440918",NULL,NULL,NULL,NULL,"2025-03-17 01:52:59.700471"
"VPO","STOCK","CS","Open1",0,NULL,NULL,NULL,"0.05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.85","9.39",NULL,"0.0",NULL,NULL,NULL,NULL,"2025-03-17 01:53:01.859775"
